id,trackGenre,trackGenreLabel,title,artist,popularity,valence,energy,quadrant,spotifyId,youtubeVideoId,youtubeUrl,youtubeSearchUrl
spotify-4jyZ8BAopVzHdBEfZvPsc1,guitar,Guitar,Fernweh,Tyler Terrance,45,0.231,0.0988,sad_low,4jyZ8BAopVzHdBEfZvPsc1,,,https://www.youtube.com/results?search_query=Tyler%20Terrance%20Fernweh%20official%20audio
spotify-2fQ3bSiaQNeSn7ZoCHGfNJ,guitar,Guitar,Footsteps In Palermo,Los Amores Recientes,45,0.131,0.119,sad_low,2fQ3bSiaQNeSn7ZoCHGfNJ,,,https://www.youtube.com/results?search_query=Los%20Amores%20Recientes%20Footsteps%20In%20Palermo%20official%20audio
spotify-1nTIlEfFDYpeRTkvhdF6I3,guitar,Guitar,If I Could Fly,Joe Satriani,45,0.364,0.953,tense,1nTIlEfFDYpeRTkvhdF6I3,,,https://www.youtube.com/results?search_query=Joe%20Satriani%20If%20I%20Could%20Fly%20official%20audio
spotify-3fPLzICJgsoHFWL17jCWb7,guitar,Guitar,In Love Again,Oscar Roland,45,0.181,0.0485,sad_low,3fPLzICJgsoHFWL17jCWb7,,,https://www.youtube.com/results?search_query=Oscar%20Roland%20In%20Love%20Again%20official%20audio
spotify-4KYoSAttyUqmzYisjrK8WR,guitar,Guitar,Lovers,Marc Holland,45,0.329,0.087,sad_low,4KYoSAttyUqmzYisjrK8WR,,,https://www.youtube.com/results?search_query=Marc%20Holland%20Lovers%20official%20audio
spotify-3UJtz3pl0co0tbt6vnTP4Z,guitar,Guitar,Mad World,Liad Abraham,45,0.173,0.25,sad_low,3UJtz3pl0co0tbt6vnTP4Z,,,https://www.youtube.com/results?search_query=Liad%20Abraham%20Mad%20World%20official%20audio
spotify-7mBtZnqdWLJQbd2vIc3Urz,guitar,Guitar,Sancy,Oli Bloom,45,0.24,0.088,sad_low,7mBtZnqdWLJQbd2vIc3Urz,,,https://www.youtube.com/results?search_query=Oli%20Bloom%20Sancy%20official%20audio
spotify-1Oqj6onkV4tLjPSwd06Xg7,guitar,Guitar,Still So Beautiful,Allan Soderbergh,45,0.124,0.0878,sad_low,1Oqj6onkV4tLjPSwd06Xg7,,,https://www.youtube.com/results?search_query=Allan%20Soderbergh%20Still%20So%20Beautiful%20official%20audio
spotify-1KIpnbmuflX4c6INd3RIJb,guitar,Guitar,Take on Me,Liad Abraham,45,0.173,0.142,sad_low,1KIpnbmuflX4c6INd3RIJb,,,https://www.youtube.com/results?search_query=Liad%20Abraham%20Take%20on%20Me%20official%20audio
spotify-2st24VONuY9hqiGAPkhyua,guitar,Guitar,Tamiditine,Bombino,45,0.2,0.359,sad_low,2st24VONuY9hqiGAPkhyua,,,https://www.youtube.com/results?search_query=Bombino%20Tamiditine%20official%20audio
spotify-1COWV6U3LKqCBpiHPthbiB,guitar,Guitar,Vibrations,Mae Ji-Yoon,45,0.53,0.2,relaxed,1COWV6U3LKqCBpiHPthbiB,,,https://www.youtube.com/results?search_query=Mae%20Ji-Yoon%20Vibrations%20official%20audio
spotify-5ea1LyyvBGWH3Hp0f61Pwt,guitar,Guitar,Why Me,Mats Bergström,45,0.0841,0.0177,sad_low,5ea1LyyvBGWH3Hp0f61Pwt,,,https://www.youtube.com/results?search_query=Mats%20Bergstr%C3%B6m%20Why%20Me%20official%20audio
spotify-3pAlKMwng8S0zlKL71glZD,idm,IDM,Odyssey,Rival Consoles,45,0.0457,0.611,tense,3pAlKMwng8S0zlKL71glZD,,,https://www.youtube.com/results?search_query=Rival%20Consoles%20Odyssey%20official%20audio
spotify-5G04a8o6Ta2MzLlrH4QdQN,minimal-techno,Minimal Techno,Entrudo,Worakls,45,0.198,0.404,sad_low,5G04a8o6Ta2MzLlrH4QdQN,,,https://www.youtube.com/results?search_query=Worakls%20Entrudo%20official%20audio
spotify-4wZ7ZLN0dtrNHs7S4yF5Lv,minimal-techno,Minimal Techno,Fuego - Julian Jeweil Remix,"Dubfire, Oliver Huntemann, Julian Jeweil",45,0.103,0.852,tense,4wZ7ZLN0dtrNHs7S4yF5Lv,,,https://www.youtube.com/results?search_query=Dubfire%2C%20Oliver%20Huntemann%2C%20Julian%20Jeweil%20Fuego%20-%20Julian%20Jeweil%20Remix%20official%20audio
spotify-4PSbDDd1LRYMhqPXvza6I2,minimal-techno,Minimal Techno,Jupiter Sunrise,Kollektiv Turmstrasse,45,0.119,0.671,tense,4PSbDDd1LRYMhqPXvza6I2,,,https://www.youtube.com/results?search_query=Kollektiv%20Turmstrasse%20Jupiter%20Sunrise%20official%20audio
spotify-19nIwUJ2K8fSF2VUoOXEUM,minimal-techno,Minimal Techno,Luna,Ann Clue,45,0.231,0.462,sad_low,19nIwUJ2K8fSF2VUoOXEUM,,,https://www.youtube.com/results?search_query=Ann%20Clue%20Luna%20official%20audio
spotify-04U5eAyK9aRbmmJV3kaAVx,minimal-techno,Minimal Techno,Magic Order,Argy,45,0.173,0.644,tense,04U5eAyK9aRbmmJV3kaAVx,,,https://www.youtube.com/results?search_query=Argy%20Magic%20Order%20official%20audio
spotify-3dRjPo78q6rb7vaRElKNRl,minimal-techno,Minimal Techno,Never Stop Dancing (feat. Ginger) - Edit,"Boris Brejcha, Ginger",45,0.191,0.42,sad_low,3dRjPo78q6rb7vaRElKNRl,,,https://www.youtube.com/results?search_query=Boris%20Brejcha%2C%20Ginger%20Never%20Stop%20Dancing%20(feat.%20Ginger)%20-%20Edit%20official%20audio
spotify-3aJSJAzqPfTGX05wAXGFxS,minimal-techno,Minimal Techno,Solo,Christian Löffler,45,0.0501,0.706,tense,3aJSJAzqPfTGX05wAXGFxS,,,https://www.youtube.com/results?search_query=Christian%20L%C3%B6ffler%20Solo%20official%20audio
spotify-7p6oXzBSPAXXz8Xb8gBPki,minimal-techno,Minimal Techno,Subzero - Original Mix,Ben Klock,45,0.118,0.608,tense,7p6oXzBSPAXXz8Xb8gBPki,,,https://www.youtube.com/results?search_query=Ben%20Klock%20Subzero%20-%20Original%20Mix%20official%20audio
spotify-4qEcn7up35rLRPsVXXmCzv,minimal-techno,Minimal Techno,The Most,Weval,45,0.181,0.731,tense,4qEcn7up35rLRPsVXXmCzv,,,https://www.youtube.com/results?search_query=Weval%20The%20Most%20official%20audio
spotify-5F84K2ltGbHKMYbmujjt8W,minimal-techno,Minimal Techno,Thinking About You ft Juliet Fox - Original Mix,"Spektre, Juliet Fox",45,0.27,0.794,tense,5F84K2ltGbHKMYbmujjt8W,,,https://www.youtube.com/results?search_query=Spektre%2C%20Juliet%20Fox%20Thinking%20About%20You%20ft%20Juliet%20Fox%20-%20Original%20Mix%20official%20audio
spotify-6KMgecbnpK9teQicjeWrmI,new-age,New Age,After the Rain,Kevin Kern,45,0.0998,0.0388,sad_low,6KMgecbnpK9teQicjeWrmI,,,https://www.youtube.com/results?search_query=Kevin%20Kern%20After%20the%20Rain%20official%20audio
spotify-3JD0J0hZwuSPeiCKRpoLaD,new-age,New Age,Andalusian Nights,Govi,45,0.506,0.704,happy,3JD0J0hZwuSPeiCKRpoLaD,,,https://www.youtube.com/results?search_query=Govi%20Andalusian%20Nights%20official%20audio
spotify-1qD8aL3CA2I0rzSPrPO7mY,new-age,New Age,Embrace of Silence,Yiruma,45,0.146,0.0156,sad_low,1qD8aL3CA2I0rzSPrPO7mY,,,https://www.youtube.com/results?search_query=Yiruma%20Embrace%20of%20Silence%20official%20audio
spotify-4MxEz4tMqi8ceBMWMGo5A2,new-age,New Age,"For the Love of a Princess / Hymn to the Sea / Wallace Courts Murron (Music from the Original Motion Pictures ""Braveheart"" and ""Titanic"")",Jacob's Piano,45,0.0803,0.0253,sad_low,4MxEz4tMqi8ceBMWMGo5A2,,,https://www.youtube.com/results?search_query=Jacob's%20Piano%20For%20the%20Love%20of%20a%20Princess%20%2F%20Hymn%20to%20the%20Sea%20%2F%20Wallace%20Courts%20Murron%20(Music%20from%20the%20Original%20Motion%20Pictures%20%22Braveheart%22%20and%20%22Titanic%22)%20official%20audio
spotify-0s7ythDMhm44V0HLG8vdAD,new-age,New Age,Fotografia,Yiruma,45,0.0914,0.271,sad_low,0s7ythDMhm44V0HLG8vdAD,,,https://www.youtube.com/results?search_query=Yiruma%20Fotografia%20official%20audio
spotify-12hFaFR7tKbosGFiEr2fmM,new-age,New Age,Sacral Nirvana,Oliver Shanti & Friends,45,0.7,0.683,happy,12hFaFR7tKbosGFiEr2fmM,,,https://www.youtube.com/results?search_query=Oliver%20Shanti%20%26%20Friends%20Sacral%20Nirvana%20official%20audio
spotify-2wVM6KIEE3m6nlH8ftyQzH,new-age,New Age,Shadows In Silence,Enigma,45,0.464,0.467,sad_low,2wVM6KIEE3m6nlH8ftyQzH,,,https://www.youtube.com/results?search_query=Enigma%20Shadows%20In%20Silence%20official%20audio
spotify-28pRNiqJTg4f8qIOEtSvmM,new-age,New Age,Stay in Memory,Yiruma,45,0.11,0.34,sad_low,28pRNiqJTg4f8qIOEtSvmM,,,https://www.youtube.com/results?search_query=Yiruma%20Stay%20in%20Memory%20official%20audio
spotify-2al5JHXAmtldfEQ3iIIUMH,new-age,New Age,The Monks of Lindisfarne,Achillea,45,0.205,0.46,sad_low,2al5JHXAmtldfEQ3iIIUMH,,,https://www.youtube.com/results?search_query=Achillea%20The%20Monks%20of%20Lindisfarne%20official%20audio
spotify-7dXsngeZZMITp0SapdYc38,new-age,New Age,Thirst for Life,Yanni,45,0.369,0.723,tense,7dXsngeZZMITp0SapdYc38,,,https://www.youtube.com/results?search_query=Yanni%20Thirst%20for%20Life%20official%20audio
spotify-3sL97NMeD5EI5ORPforsmh,new-age,New Age,Truth of Touch,"Yanni, Miklos Malik",45,0.531,0.647,happy,3sL97NMeD5EI5ORPforsmh,,,https://www.youtube.com/results?search_query=Yanni%2C%20Miklos%20Malik%20Truth%20of%20Touch%20official%20audio
spotify-2U23anbtk7V1UpCSFXzFAm,new-age,New Age,Wait There,Yiruma,45,0.212,0.15,sad_low,2U23anbtk7V1UpCSFXzFAm,,,https://www.youtube.com/results?search_query=Yiruma%20Wait%20There%20official%20audio
spotify-1kahBtroEDGLOvzu1PeM64,piano,Piano,Hvile,Frode Gjermundsen,45,0.108,0.0556,sad_low,1kahBtroEDGLOvzu1PeM64,,,https://www.youtube.com/results?search_query=Frode%20Gjermundsen%20Hvile%20official%20audio
spotify-7JTR461r0gTLE41gRMWT4q,piano,Piano,Lovely (Piano Arrangement),The Theorist,45,0.13,0.247,sad_low,7JTR461r0gTLE41gRMWT4q,,,https://www.youtube.com/results?search_query=The%20Theorist%20Lovely%20(Piano%20Arrangement)%20official%20audio
spotify-638iDsayTPgIScb5MSn4Qz,piano,Piano,Pool of light,Valérie Beaumont,45,0.318,0.131,sad_low,638iDsayTPgIScb5MSn4Qz,,,https://www.youtube.com/results?search_query=Val%C3%A9rie%20Beaumont%20Pool%20of%20light%20official%20audio
spotify-7HCNbDryMDKzCmW7QXWUi1,piano,Piano,Raindrops,BigRicePiano,45,0.223,0.0215,sad_low,7HCNbDryMDKzCmW7QXWUi1,,,https://www.youtube.com/results?search_query=BigRicePiano%20Raindrops%20official%20audio
spotify-11NT523llsajdTS0yVddPR,piano,Piano,Spring Day,Smyang Piano,45,0.0394,0.132,sad_low,11NT523llsajdTS0yVddPR,,,https://www.youtube.com/results?search_query=Smyang%20Piano%20Spring%20Day%20official%20audio
spotify-5qmRevePYyVzWefMUjcdu3,piano,Piano,Yamasá,Teide,45,0.173,0.0715,sad_low,5qmRevePYyVzWefMUjcdu3,,,https://www.youtube.com/results?search_query=Teide%20Yamas%C3%A1%20official%20audio
spotify-1UVuBcfjaWPmA8Mrig9E5b,piano,Piano,Your Skyblue Portrait,BigRicePiano,45,0.265,0.0086,sad_low,1UVuBcfjaWPmA8Mrig9E5b,,,https://www.youtube.com/results?search_query=BigRicePiano%20Your%20Skyblue%20Portrait%20official%20audio
spotify-2N85JtbjMKeqNUgz7PqHFD,progressive-house,Progressive House,Fairytale,Marshmello,45,0.568,0.919,happy,2N85JtbjMKeqNUgz7PqHFD,,,https://www.youtube.com/results?search_query=Marshmello%20Fairytale%20official%20audio
spotify-10jQXhaM4w42AQtznpO5zB,sad,Sad,Can We Kiss Forever? - Instrumental,"Kina, Adriana Proenza",45,0.0416,0.184,sad_low,10jQXhaM4w42AQtznpO5zB,,,https://www.youtube.com/results?search_query=Kina%2C%20Adriana%20Proenza%20Can%20We%20Kiss%20Forever%3F%20-%20Instrumental%20official%20audio
spotify-7ctuomrQXFdBVcQ6M76klH,sleep,Sleep,Strandstille,Weißes Rauschen HD,45,0.000378,0.354,sad_low,7ctuomrQXFdBVcQ6M76klH,,,https://www.youtube.com/results?search_query=Wei%C3%9Fes%20Rauschen%20HD%20Strandstille%20official%20audio
spotify-1pbISo9A3R3RxHkn2FcOAq,sleep,Sleep,Wellenberge,Weißes Rauschen HD,45,0.000667,0.257,sad_low,1pbISo9A3R3RxHkn2FcOAq,,,https://www.youtube.com/results?search_query=Wei%C3%9Fes%20Rauschen%20HD%20Wellenberge%20official%20audio
spotify-34VlfUUS5Ogo3IM5lb7EZY,study,Study,cotton candy clouds,Oscar Hollis,45,0.151,0.157,sad_low,34VlfUUS5Ogo3IM5lb7EZY,,,https://www.youtube.com/results?search_query=Oscar%20Hollis%20cotton%20candy%20clouds%20official%20audio
spotify-51mDrXPeJpkB5IvLuPXQZY,study,Study,Fear & Trust,"Sless Praismo, Mosalla",45,0.348,0.358,sad_low,51mDrXPeJpkB5IvLuPXQZY,,,https://www.youtube.com/results?search_query=Sless%20Praismo%2C%20Mosalla%20Fear%20%26%20Trust%20official%20audio
spotify-6nRWdo76A1pziRQxrQa47b,study,Study,flat white,Wibke Komi,45,0.403,0.435,sad_low,6nRWdo76A1pziRQxrQa47b,,,https://www.youtube.com/results?search_query=Wibke%20Komi%20flat%20white%20official%20audio
spotify-2nQqrEnAZgyP3GcT7tMIdz,study,Study,Flip Around,Eli Stewart,45,0.705,0.286,relaxed,2nQqrEnAZgyP3GcT7tMIdz,,,https://www.youtube.com/results?search_query=Eli%20Stewart%20Flip%20Around%20official%20audio
spotify-6wCnpERMZgRELDljSEDKR9,study,Study,Inlay,Dusty Decks,45,0.291,0.184,sad_low,6wCnpERMZgRELDljSEDKR9,,,https://www.youtube.com/results?search_query=Dusty%20Decks%20Inlay%20official%20audio
spotify-7CzwNHiknbQ5p7IinDOYwU,study,Study,Jukebox Dim,Talented Mr Tipsy,45,0.263,0.343,sad_low,7CzwNHiknbQ5p7IinDOYwU,,,https://www.youtube.com/results?search_query=Talented%20Mr%20Tipsy%20Jukebox%20Dim%20official%20audio
spotify-7DR02Su5fawrNTh03YVRib,study,Study,Neblina,4to28,45,0.914,0.682,happy,7DR02Su5fawrNTh03YVRib,,,https://www.youtube.com/results?search_query=4to28%20Neblina%20official%20audio
spotify-3zE7dFBDXnUm99HHzqY1rR,study,Study,supercat,slån,45,0.318,0.237,sad_low,3zE7dFBDXnUm99HHzqY1rR,,,https://www.youtube.com/results?search_query=sl%C3%A5n%20supercat%20official%20audio
spotify-3zfLOTXWuj9wbQADkr8EyB,study,Study,Un Poco Más,Rafa Figueroa,45,0.45,0.27,sad_low,3zfLOTXWuj9wbQADkr8EyB,,,https://www.youtube.com/results?search_query=Rafa%20Figueroa%20Un%20Poco%20M%C3%A1s%20official%20audio
spotify-6Vy3rIRe1ANhRLm6vL1nGB,synth-pop,Synth Pop,Arcade Summer,FM-84,45,0.818,0.834,happy,6Vy3rIRe1ANhRLm6vL1nGB,,,https://www.youtube.com/results?search_query=FM-84%20Arcade%20Summer%20official%20audio
spotify-3T6NtWjH6klzhSsAGROlqY,techno,Techno,Adrenaline,"AIROD, Amelie Lens",45,0.0646,0.766,tense,3T6NtWjH6klzhSsAGROlqY,,,https://www.youtube.com/results?search_query=AIROD%2C%20Amelie%20Lens%20Adrenaline%20official%20audio
spotify-6pxGh4VRJmkswOKKpmepbs,techno,Techno,All The Little Things - Undercatt Remix,"Giorgia Angiuli, Undercatt",45,0.0576,0.772,tense,6pxGh4VRJmkswOKKpmepbs,,,https://www.youtube.com/results?search_query=Giorgia%20Angiuli%2C%20Undercatt%20All%20The%20Little%20Things%20-%20Undercatt%20Remix%20official%20audio
spotify-60IGjCo9qOkbwDnZpI8ROE,techno,Techno,Drain,"Agents Of Time, Fideles",45,0.158,0.777,tense,60IGjCo9qOkbwDnZpI8ROE,,,https://www.youtube.com/results?search_query=Agents%20Of%20Time%2C%20Fideles%20Drain%20official%20audio
spotify-1ngJbqd6UWfkH1ze9sGoVK,techno,Techno,Jatayu,Colyn,45,0.225,0.804,tense,1ngJbqd6UWfkH1ze9sGoVK,,,https://www.youtube.com/results?search_query=Colyn%20Jatayu%20official%20audio
spotify-3b9hajyERrBTokqFMJbxdZ,techno,Techno,Something Else,Hozho,45,0.197,0.864,tense,3b9hajyERrBTokqFMJbxdZ,,,https://www.youtube.com/results?search_query=Hozho%20Something%20Else%20official%20audio
spotify-0nJu3is8rdbac8Lk04XgBJ,trance,Trance,11:11,"Vini Vici, Pawan Nair",45,0.0411,0.921,tense,0nJu3is8rdbac8Lk04XgBJ,,,https://www.youtube.com/results?search_query=Vini%20Vici%2C%20Pawan%20Nair%2011%3A11%20official%20audio
spotify-4qCYYhzI5bCz7JxV7VD4HH,trip-hop,Trip Hop,Anthem,Emancipator,45,0.314,0.517,tense,4qCYYhzI5bCz7JxV7VD4HH,,,https://www.youtube.com/results?search_query=Emancipator%20Anthem%20official%20audio
spotify-2CvqA0HXoBk46epUacjLaB,trip-hop,Trip Hop,Bats in the Belfry,Jon Kennedy,45,0.0847,0.57,tense,2CvqA0HXoBk46epUacjLaB,,,https://www.youtube.com/results?search_query=Jon%20Kennedy%20Bats%20in%20the%20Belfry%20official%20audio
spotify-4hGXwJZJASH1U7JGKnhJEg,trip-hop,Trip Hop,First Snow,Emancipator,45,0.198,0.396,sad_low,4hGXwJZJASH1U7JGKnhJEg,,,https://www.youtube.com/results?search_query=Emancipator%20First%20Snow%20official%20audio
spotify-49WPWYqR1L21ghQz5gygcH,trip-hop,Trip Hop,Fuersattel,Boozoo Bajou,45,0.689,0.405,relaxed,49WPWYqR1L21ghQz5gygcH,,,https://www.youtube.com/results?search_query=Boozoo%20Bajou%20Fuersattel%20official%20audio
spotify-3O9cDue7Dz2gkBPbfTEeHu,trip-hop,Trip Hop,Sapien,Bonobo,45,0.509,0.761,happy,3O9cDue7Dz2gkBPbfTEeHu,,,https://www.youtube.com/results?search_query=Bonobo%20Sapien%20official%20audio
spotify-0NnrJX6bPLIIEhH1XHcmsN,trip-hop,Trip Hop,Still a Soldier,Ancient Astronauts,45,0.306,0.856,tense,0NnrJX6bPLIIEhH1XHcmsN,,,https://www.youtube.com/results?search_query=Ancient%20Astronauts%20Still%20a%20Soldier%20official%20audio
spotify-6TRYv8brfH12SfgV8lMraP,afrobeat,Afrobeat,Mata,Akalé Wubé,44,0.808,0.496,relaxed,6TRYv8brfH12SfgV8lMraP,,,https://www.youtube.com/results?search_query=Akal%C3%A9%20Wub%C3%A9%20Mata%20official%20audio
spotify-3W3xcAOWb0TkMqqI7Rd5xg,ambient,Ambient,Angel's Flight,Biosphere,44,0.307,0.28,sad_low,3W3xcAOWb0TkMqqI7Rd5xg,,,https://www.youtube.com/results?search_query=Biosphere%20Angel's%20Flight%20official%20audio
spotify-698afgx5ev4sqwZBTqHpoW,ambient,Ambient,Bells,Roger Eno,44,0.174,0.00375,sad_low,698afgx5ev4sqwZBTqHpoW,,,https://www.youtube.com/results?search_query=Roger%20Eno%20Bells%20official%20audio
spotify-2S2ASICVK0L1LtjaysKsel,ambient,Ambient,Defeated Clown,Hildur Guðnadóttir,44,0.0383,0.238,sad_low,2S2ASICVK0L1LtjaysKsel,,,https://www.youtube.com/results?search_query=Hildur%20Gu%C3%B0nad%C3%B3ttir%20Defeated%20Clown%20official%20audio
spotify-5rmSiOcI7xPIOhMTakVxa0,ambient,Ambient,Enigma,Hugar,44,0.0386,0.058,sad_low,5rmSiOcI7xPIOhMTakVxa0,,,https://www.youtube.com/results?search_query=Hugar%20Enigma%20official%20audio
spotify-3x5EerSpxWhkSvLKQ87U2S,ambient,Ambient,Flower Duet - Goldmund Rework,"Goldmund, Scott Moore, Emily Pisaturo",44,0.0706,0.177,sad_low,3x5EerSpxWhkSvLKQ87U2S,,,https://www.youtube.com/results?search_query=Goldmund%2C%20Scott%20Moore%2C%20Emily%20Pisaturo%20Flower%20Duet%20-%20Goldmund%20Rework%20official%20audio
spotify-2oNOFOz8Eg0qJ3yHVeefUB,ambient,Ambient,He Had a Good Time,Cliff Martinez,44,0.0293,0.236,sad_low,2oNOFOz8Eg0qJ3yHVeefUB,,,https://www.youtube.com/results?search_query=Cliff%20Martinez%20He%20Had%20a%20Good%20Time%20official%20audio
spotify-6vYYdK6VdU1c3X5WinwjPZ,ambient,Ambient,irreplaceable - solo piano,Chad Lawson,44,0.129,0.0388,sad_low,6vYYdK6VdU1c3X5WinwjPZ,,,https://www.youtube.com/results?search_query=Chad%20Lawson%20irreplaceable%20-%20solo%20piano%20official%20audio
spotify-1CpscCIJ2E5EtpMThnxkds,ambient,Ambient,Juliet's Dream,"Abel Korzeniowski, Jasper Randall, The Hollywood Studio Symphony",44,0.158,0.0994,sad_low,1CpscCIJ2E5EtpMThnxkds,,,https://www.youtube.com/results?search_query=Abel%20Korzeniowski%2C%20Jasper%20Randall%2C%20The%20Hollywood%20Studio%20Symphony%20Juliet's%20Dream%20official%20audio
spotify-75NSzNM87xKteVMHKzzGab,ambient,Ambient,Ken Tavr,Ishome,44,0.0693,0.427,sad_low,75NSzNM87xKteVMHKzzGab,,,https://www.youtube.com/results?search_query=Ishome%20Ken%20Tavr%20official%20audio
spotify-47aMbtetHwI7tLR9Z7iec7,ambient,Ambient,Summer Overture,"Clint Mansell, Kronos Quartet",44,0.0424,0.232,sad_low,47aMbtetHwI7tLR9Z7iec7,,,https://www.youtube.com/results?search_query=Clint%20Mansell%2C%20Kronos%20Quartet%20Summer%20Overture%20official%20audio
spotify-51NAGtuMHI3x2KfrMc86z4,ambient,Ambient,The Night Café,Clint Mansell,44,0.0356,0.309,sad_low,51NAGtuMHI3x2KfrMc86z4,,,https://www.youtube.com/results?search_query=Clint%20Mansell%20The%20Night%20Caf%C3%A9%20official%20audio
spotify-32zrKU0KPtMBFdQv5LTa9H,ambient,Ambient,Younger,Tony Anderson,44,0.0395,0.0543,sad_low,32zrKU0KPtMBFdQv5LTa9H,,,https://www.youtube.com/results?search_query=Tony%20Anderson%20Younger%20official%20audio
spotify-3vaSf5wHVxXN1EFhUOxH9C,anime,Anime,Again from Your Lie in April,Theishter,44,0.0395,0.157,sad_low,3vaSf5wHVxXN1EFhUOxH9C,,,https://www.youtube.com/results?search_query=Theishter%20Again%20from%20Your%20Lie%20in%20April%20official%20audio
spotify-2M5GEutcYF836KEjZbNaed,anime,Anime,Avatar: the Last Airbender,Kato,44,0.229,0.127,sad_low,2M5GEutcYF836KEjZbNaed,,,https://www.youtube.com/results?search_query=Kato%20Avatar%3A%20the%20Last%20Airbender%20official%20audio
spotify-3dlWabGcrqGU349TrJ9V6g,anime,Anime,Chainsaw man main theme but it's lofi hiphop,anifi,44,0.208,0.331,sad_low,3dlWabGcrqGU349TrJ9V6g,,,https://www.youtube.com/results?search_query=anifi%20Chainsaw%20man%20main%20theme%20but%20it's%20lofi%20hiphop%20official%20audio
spotify-6p7LCmClblM4MBjn4zaCW7,anime,Anime,Kiss of Death but is it okay if it's lofi?,Kijugo,44,0.305,0.331,sad_low,6p7LCmClblM4MBjn4zaCW7,,,https://www.youtube.com/results?search_query=Kijugo%20Kiss%20of%20Death%20but%20is%20it%20okay%20if%20it's%20lofi%3F%20official%20audio
spotify-0DKoPvmt4l26Rl3LdXdoK2,anime,Anime,lvs,Kensuke Ushio,44,0.187,0.0359,sad_low,0DKoPvmt4l26Rl3LdXdoK2,,,https://www.youtube.com/results?search_query=Kensuke%20Ushio%20lvs%20official%20audio
spotify-20hq7nXNC6sy3M636qTMI7,anime,Anime,Song of Storms,Kato,44,0.317,0.366,sad_low,20hq7nXNC6sy3M636qTMI7,,,https://www.youtube.com/results?search_query=Kato%20Song%20of%20Storms%20official%20audio
spotify-3WJIqpueto3BPNroOBqVYR,anime,Anime,Symphonicsuite (Aot) Part2-2nd: Shingekinokyojin,Hiroyuki Sawano,44,0.124,0.297,sad_low,3WJIqpueto3BPNroOBqVYR,,,https://www.youtube.com/results?search_query=Hiroyuki%20Sawano%20Symphonicsuite%20(Aot)%20Part2-2nd%3A%20Shingekinokyojin%20official%20audio
spotify-32ZbPcbfWlATM4UGtxGUS8,anime,Anime,"Unravel (From ""Tokyo Ghoul"") - Lofi Remix",Kenma,44,0.344,0.0961,sad_low,32ZbPcbfWlATM4UGtxGUS8,,,https://www.youtube.com/results?search_query=Kenma%20Unravel%20(From%20%22Tokyo%20Ghoul%22)%20-%20Lofi%20Remix%20official%20audio
spotify-1zkGkQ3z8Hv7HMwINGg19B,black-metal,Black Metal,Armageddon Death Squad,Impaled Nazarene,44,0.125,0.984,tense,1zkGkQ3z8Hv7HMwINGg19B,,,https://www.youtube.com/results?search_query=Impaled%20Nazarene%20Armageddon%20Death%20Squad%20official%20audio
spotify-50dpeks48j0zMECIKVAGUG,black-metal,Black Metal,Autre temps,Alcest,44,0.128,0.548,tense,50dpeks48j0zMECIKVAGUG,,,https://www.youtube.com/results?search_query=Alcest%20Autre%20temps%20official%20audio
spotify-1acx35894eJWiwnjN7faXD,black-metal,Black Metal,Hades,Bathory,44,0.2,0.922,tense,1acx35894eJWiwnjN7faXD,,,https://www.youtube.com/results?search_query=Bathory%20Hades%20official%20audio
spotify-3INwNKmHGuV2S8E6NTpfEJ,breakbeat,Breakbeat,Climbatize,The Prodigy,44,0.0702,0.951,tense,3INwNKmHGuV2S8E6NTpfEJ,,,https://www.youtube.com/results?search_query=The%20Prodigy%20Climbatize%20official%20audio
spotify-27eOkcTYHslq8tlzsMMwMu,breakbeat,Breakbeat,Stand Up,The Prodigy,44,0.288,0.959,tense,27eOkcTYHslq8tlzsMMwMu,,,https://www.youtube.com/results?search_query=The%20Prodigy%20Stand%20Up%20official%20audio
spotify-65lXKIwtMPW2HCr4CvLPiZ,breakbeat,Breakbeat,Under The Influence,The Chemical Brothers,44,0.0922,0.936,tense,65lXKIwtMPW2HCr4CvLPiZ,,,https://www.youtube.com/results?search_query=The%20Chemical%20Brothers%20Under%20The%20Influence%20official%20audio
spotify-0llzwIl1LZHvOW2GIKJ3jQ,british,British,Fallout,Lorne Balfe,44,0.136,0.404,sad_low,0llzwIl1LZHvOW2GIKJ3jQ,,,https://www.youtube.com/results?search_query=Lorne%20Balfe%20Fallout%20official%20audio
spotify-3rnA3gPOJsLGdXZW8lSisb,british,British,Jin Sakai,Ilan Eshkeri,44,0.135,0.442,sad_low,3rnA3gPOJsLGdXZW8lSisb,,,https://www.youtube.com/results?search_query=Ilan%20Eshkeri%20Jin%20Sakai%20official%20audio
spotify-72sBNlxNpyHyiTq0X1HMO6,chill,Chill,Lovefool (8D Audio),"creamy, untrusted, 11:11 Music Group, kaii",44,0.304,0.149,sad_low,72sBNlxNpyHyiTq0X1HMO6,,,https://www.youtube.com/results?search_query=creamy%2C%20untrusted%2C%2011%3A11%20Music%20Group%2C%20kaii%20Lovefool%20(8D%20Audio)%20official%20audio
spotify-62Yl7gGDPF7Wf6bXG1OTuf,club,Club,Decisions (AM Intro),Anz,44,0.0542,0.871,tense,62Yl7gGDPF7Wf6bXG1OTuf,,,https://www.youtube.com/results?search_query=Anz%20Decisions%20(AM%20Intro)%20official%20audio
